443	NC_007144	3659	Cucumis sativus	Cucumis	3655	genus	Cucumis sativus;Cucumis hystrix
1276	NC_007407	4465	Acorus calamus	Acorus	4464	genus	Acorus calamus;Acorus calamus var. americanus;Acorus gramineus;Acorus tatarinowii
144	NC_007499	308872	Phalaenopsis aphrodite subsp. formosana	Phalaenopsis	36459	genus	Phalaenopsis aphrodite subsp. formosana;Phalaenopsis hybrid cultivar;Phalaenopsis deliciosa
1668	NC_007500	4096	Nicotiana sylvestris	Nicotiana	4085	genus	Nicotiana tabacum;Nicotiana sylvestris;Nicotiana amplexicaulis;Nicotiana debneyi;Nicotiana suaveolens;Nicotiana glauca;Nicotiana stocktonii;Nicotiana repanda
1694	NC_007602	4098	Nicotiana tomentosiformis	Solanaceae	4070	family	Atropa belladonna;Nicotiana tomentosiformis;Nicotiana undulata;Capsicum lycianthoides;Iochroma nitidum;Physalis peruviana;Iochroma stenanthum;Saracha punctata;Iochroma loxense;Dunalia brachyacantha;Saracha nigribaccata;Iochroma tingoanum;Trompettia cardenasiana;Eriolarynx australis;Iochroma umbellatum;Acnistus arborescens x Iochroma cyaneum;Iochroma lehmannii;Iochroma salpoanum;Eriolarynx fasciculata;Iochroma ellipticum;Iochroma cyaneum;Iochroma arborescens;Scopolia parviflora;Nicotiana otophora;Nicotiana attenuata;Physalis angulata;Physalis pruinosa;Lycium barbarum;Lycium chinense;Physalis pubescens;Physalis minima;Jaltomata bicolor;Jaltomata sinuosa;Scopolia carniolica;Anisodus acutangulus;Lycium dasystemum;Withania frutescens;Physalis philadelphica;Physalis cordata;Lycium barbarum var. implicatum;Physalis ixocarpa;Lycium truncatum;Lycium yunnanense;Lycium ningxiaense;Lycium amarum;Lycium cylindricum
1779	NC_007898	4081	Solanum lycopersicum	Solanoideae	424551	subfamily	Solanum lycopersicum;Solanum bulbocastanum;Solanum tuberosum;Solanum cheesmaniae;Solanum chilense;Solanum galapagense;Solanum habrochaites;Solanum neorickii;Solanum peruvianum;Solanum pimpinellifolium;Solanum commersonii;Solanum melongena;Solanum berthaultii;Solanum dulcamara;Solanum pennellii;Solanum aureitomentosum;Solanum umtuma;Solanum polhillii;Solanum usambarense;Solanum agnewiorum;Solanum lanzae;Solanum lichtensteinii;Solanum linnaeanum;Solanum supinum;Solanum trilobatum;Solanum glabratum;Solanum violaceum;Solanum incanum;Solanum macrocarpon;Solanum dasyphyllum;Solanum aethiopicum;Solanum campylacanthum;Solanum anguivi;Solanum acaule;Solanum demissum;Solanum abancayense;Solanum achacachense;Solanum acroglossum;Solanum acroscopicum;Solanum ambosinum;Solanum andreanum;Solanum avilesii;Solanum microdontum;Solanum x blanco-galdosii;Solanum stenophyllidium;Solanum brevicaule;Solanum bukasovii;Solanum cajamarquense;Solanum canasense;Solanum cardiophyllum;Solanum chacoense;Solanum chomatophilum;Solanum etuberosum;Solanum stenotomum subsp. goniocalyx;Solanum gourlayi;Solanum stenotomum;Solanum hondelmannii;Solanum venturii;Solanum marinasense;Solanum hypacrarthrum;Solanum incamayoense;Solanum jamesii;Solanum kurtzianum;Solanum laxissimum;Solanum leptophyes;Solanum limbaniense;Solanum medians;Solanum megistacrolobum;Solanum multiinterruptum;Solanum bukasovii f. multidissectum;Solanum palustre;Solanum pampasense;Solanum paucissectum;Solanum phureja;Solanum pinnatisectum;Solanum polyadenium;Solanum sogarandinum;Solanum sparsipilum;Solanum spegazzinii;Solanum tarijense;Solanum violaceimarmoratum;Withania somnifera;Solanum ahanhuiri;Solanum stenotomum subsp. stenotomum;Solanum tuberosum subsp. andigenum;Solanum x juzepczukii;Solanum chaucha;Solanum x curtilobum;Solanum japonense;Solanum septemlobum;Solanum rostratum;Tubocapsicum anomalum;Solanum sisymbriifolium;Solanum aculeatissimum;Solanum arcanum;Solanum chmielewskii;Solanum corneliomulleri;Solanum huaylasense;Solanum aridum;Solanum laciniatum;Solanum mariae;Solanum mortonii;Solanum trachycyphum;Solanum turneroides;Solanum valdiviense;Solanum velardei;Solanum remyanum;Solanum riparium;Solanum rubicaule;Solanum talarense;Solanum ternatum;Solanum nitidum;Solanum paposanum;Solanum pinnatum;Solanum plowmanii;Solanum crotonoides;Solanum cucullatum;Solanum humectophilum;Solanum iltisii;Solanum buesii;Solanum candolleanum;Solanum chrysotrichum;Solanum capsicoides;Solanum caripense;Solanum clivorum;Solanum alphonsei;Solanum angustifidum;Solanum iopetalum;Solanum mochiquense;Solanum deflexicarpum;Solanum actaeibotrys;Solanum albidum;Solanum aligerum;Solanum barbulatum;Solanum boliviense;Solanum brachyantherum;Solanum bradei;Solanum anomalostemon;Solanum okadae;Solanum raphanifolium;Solanum tuberosum x Solanum microdontum;Solanum oplocense x Solanum tuberosum;Solanum chiquidenum;Solanum commersonii x Solanum andigenum;Solanum gracilifrons;Solanum infundibuliforme;Solanum piurae;Solanum gandarillasii;Solanum tarnii x Solanum tuberosum;Solanum hybrid cultivar;Solanum tacnaense;Solanum tarapatanum;Solanum pseudocapsicum;Solanum torvum;Solanum huancabambense;Solanum anamatophilum;Solanum wittmackii;Solanum dolichocremastrum;Solanum neocardenasii;Solanum trifidum;Solanum neorossii;Solanum lesteri;Solanum morelliforme;Solanum tarnii;Solanum ehrenbergii
1692	NC_007942	3847	Glycine max	indigoferoid/millettioid clade	2233855	clade	Glycine max;Glycine stenophita;Glycine soja;Glycine soja var. gracilis;Cyamopsis tetragonoloba;Mucuna pruriens
1779	NC_007943	147425	Solanum bulbocastanum	Solanoideae	424551	subfamily	Solanum lycopersicum;Solanum bulbocastanum;Solanum tuberosum;Solanum cheesmaniae;Solanum chilense;Solanum galapagense;Solanum habrochaites;Solanum neorickii;Solanum peruvianum;Solanum pimpinellifolium;Solanum commersonii;Solanum melongena;Solanum berthaultii;Solanum dulcamara;Solanum pennellii;Solanum aureitomentosum;Solanum umtuma;Solanum polhillii;Solanum usambarense;Solanum agnewiorum;Solanum lanzae;Solanum lichtensteinii;Solanum linnaeanum;Solanum supinum;Solanum trilobatum;Solanum glabratum;Solanum violaceum;Solanum incanum;Solanum macrocarpon;Solanum dasyphyllum;Solanum aethiopicum;Solanum campylacanthum;Solanum anguivi;Solanum acaule;Solanum demissum;Solanum abancayense;Solanum achacachense;Solanum acroglossum;Solanum acroscopicum;Solanum ambosinum;Solanum andreanum;Solanum avilesii;Solanum microdontum;Solanum x blanco-galdosii;Solanum stenophyllidium;Solanum brevicaule;Solanum bukasovii;Solanum cajamarquense;Solanum canasense;Solanum cardiophyllum;Solanum chacoense;Solanum chomatophilum;Solanum etuberosum;Solanum stenotomum subsp. goniocalyx;Solanum gourlayi;Solanum stenotomum;Solanum hondelmannii;Solanum venturii;Solanum marinasense;Solanum hypacrarthrum;Solanum incamayoense;Solanum jamesii;Solanum kurtzianum;Solanum laxissimum;Solanum leptophyes;Solanum limbaniense;Solanum medians;Solanum megistacrolobum;Solanum multiinterruptum;Solanum bukasovii f. multidissectum;Solanum palustre;Solanum pampasense;Solanum paucissectum;Solanum phureja;Solanum pinnatisectum;Solanum polyadenium;Solanum sogarandinum;Solanum sparsipilum;Solanum spegazzinii;Solanum tarijense;Solanum violaceimarmoratum;Withania somnifera;Solanum ahanhuiri;Solanum stenotomum subsp. stenotomum;Solanum tuberosum subsp. andigenum;Solanum x juzepczukii;Solanum chaucha;Solanum x curtilobum;Solanum japonense;Solanum septemlobum;Solanum rostratum;Tubocapsicum anomalum;Solanum sisymbriifolium;Solanum aculeatissimum;Solanum arcanum;Solanum chmielewskii;Solanum corneliomulleri;Solanum huaylasense;Solanum aridum;Solanum laciniatum;Solanum mariae;Solanum mortonii;Solanum trachycyphum;Solanum turneroides;Solanum valdiviense;Solanum velardei;Solanum remyanum;Solanum riparium;Solanum rubicaule;Solanum talarense;Solanum ternatum;Solanum nitidum;Solanum paposanum;Solanum pinnatum;Solanum plowmanii;Solanum crotonoides;Solanum cucullatum;Solanum humectophilum;Solanum iltisii;Solanum buesii;Solanum candolleanum;Solanum chrysotrichum;Solanum capsicoides;Solanum caripense;Solanum clivorum;Solanum alphonsei;Solanum angustifidum;Solanum iopetalum;Solanum mochiquense;Solanum deflexicarpum;Solanum actaeibotrys;Solanum albidum;Solanum aligerum;Solanum barbulatum;Solanum boliviense;Solanum brachyantherum;Solanum bradei;Solanum anomalostemon;Solanum okadae;Solanum raphanifolium;Solanum tuberosum x Solanum microdontum;Solanum oplocense x Solanum tuberosum;Solanum chiquidenum;Solanum commersonii x Solanum andigenum;Solanum gracilifrons;Solanum infundibuliforme;Solanum piurae;Solanum gandarillasii;Solanum tarnii x Solanum tuberosum;Solanum hybrid cultivar;Solanum tacnaense;Solanum tarapatanum;Solanum pseudocapsicum;Solanum torvum;Solanum huancabambense;Solanum anamatophilum;Solanum wittmackii;Solanum dolichocremastrum;Solanum neocardenasii;Solanum trifidum;Solanum neorossii;Solanum lesteri;Solanum morelliforme;Solanum tarnii;Solanum ehrenbergii
568	NC_007944	3635	Gossypium hirsutum	Gossypium	3633	genus	Gossypium hirsutum;Gossypium barbadense;Gossypium thurberi;Gossypium raimondii;Gossypium darwinii;Gossypium tomentosum;Gossypium herbaceum subsp. africanum;Gossypium mustelinum;Gossypium arboreum;Gossypium gossypioides;Gossypium capitis-viridis;Gossypium anomalum;Gossypium herbaceum;Gossypium longicalyx;Gossypium turneri;Gossypium harknessii;Gossypium klotzschianum;Gossypium davidsonii;Gossypium aridum;Gossypium trilobum;Gossypium armourianum;Gossypium lobatum;Gossypium schwendimanii
1337	NC_007957	29760	Vitis vinifera	Vitaceae	3602	family	Vitis vinifera;Vitis rotundifolia;Vitis aestivalis;Vitis amurensis;Vitis acerifolia;Vitis mustangensis;Vitis x champinii;Vitis cinerea;Vitis coignetiae;Vitis cordifolia;Vitis ficifolia;Vitis rupestris;Vitis riparia;Vitis tiliifolia;Vitis girdiana;Vitis bryoniifolia;Vitis berlandieri;Vitis rotundifolia var. munsoniana;Vitis shuttleworthii;Vitis thunbergii;Vitis treleasei;Vitis vulpina;Vitis retordii;Vitis piasezkii;Vitis peninsularis;Vitis palmata;Vitis monticola;Vitis labrusca;Vitis lanata;Vitis jacquemontii;Vitis heyneana;Vitis doaniana;Vitis cinerea var. floridana;Vitis cinerea var. cinerea;Vitis californica;Vitis bloodworthiana;Vitis biformis;Vitis betulifolia;Vitis cinerea var. baileyana;Vitis arizonica;Vitis aestivalis var. linsecomii;Ampelopsis japonica;Ampelopsis humulifolia;Vitis pseudoreticulata;Vitis x labruscana;Vitis yeshanensis;Vitis adenoclada;Vitis hancockii;Vitis yunnanensis;Vitis romanetii;Vitis labrusca x Vitis vinifera;Vitis davidii;Vitis baihuashanensis;Vitis vinifera x Vitis labrusca;Vitis lanceolatifoliosa;Vitis ruyuanensis;Vitis wuhanensis;Vitis tsoi;Vitis erythrophylla;Nekemias arborea;Rhoicissus digitata;Pterisanthes heterantha;Parthenocissus vitacea;Parthenocissus heptaphylla;Ampelopsis aconitifolia;Ampelocissus ascendiflora;Vitis flexuosa;Ampelopsis cordata;Vitis chunganensis;Vitis bellula var. pubigera;Vitis wilsoniae;Vitis sinocinerea;Vitis shenxiensis;Vitis balansana;Vitis chungii;Nekemias cantoniensis;Vitis quinquangularis;Nekemias megalophylla;Parthenocissus tricuspidata;Nekemias chaffanjonii;Nekemias hypoglauca;Nekemias rubifolia;Ampelopsis glandulosa;Ampelopsis delavayana
1779	NC_008096	4113	Solanum tuberosum	Solanoideae	424551	subfamily	Solanum lycopersicum;Solanum bulbocastanum;Solanum tuberosum;Solanum cheesmaniae;Solanum chilense;Solanum galapagense;Solanum habrochaites;Solanum neorickii;Solanum peruvianum;Solanum pimpinellifolium;Solanum commersonii;Solanum melongena;Solanum berthaultii;Solanum dulcamara;Solanum pennellii;Solanum aureitomentosum;Solanum umtuma;Solanum polhillii;Solanum usambarense;Solanum agnewiorum;Solanum lanzae;Solanum lichtensteinii;Solanum linnaeanum;Solanum supinum;Solanum trilobatum;Solanum glabratum;Solanum violaceum;Solanum incanum;Solanum macrocarpon;Solanum dasyphyllum;Solanum aethiopicum;Solanum campylacanthum;Solanum anguivi;Solanum acaule;Solanum demissum;Solanum abancayense;Solanum achacachense;Solanum acroglossum;Solanum acroscopicum;Solanum ambosinum;Solanum andreanum;Solanum avilesii;Solanum microdontum;Solanum x blanco-galdosii;Solanum stenophyllidium;Solanum brevicaule;Solanum bukasovii;Solanum cajamarquense;Solanum canasense;Solanum cardiophyllum;Solanum chacoense;Solanum chomatophilum;Solanum etuberosum;Solanum stenotomum subsp. goniocalyx;Solanum gourlayi;Solanum stenotomum;Solanum hondelmannii;Solanum venturii;Solanum marinasense;Solanum hypacrarthrum;Solanum incamayoense;Solanum jamesii;Solanum kurtzianum;Solanum laxissimum;Solanum leptophyes;Solanum limbaniense;Solanum medians;Solanum megistacrolobum;Solanum multiinterruptum;Solanum bukasovii f. multidissectum;Solanum palustre;Solanum pampasense;Solanum paucissectum;Solanum phureja;Solanum pinnatisectum;Solanum polyadenium;Solanum sogarandinum;Solanum sparsipilum;Solanum spegazzinii;Solanum tarijense;Solanum violaceimarmoratum;Withania somnifera;Solanum ahanhuiri;Solanum stenotomum subsp. stenotomum;Solanum tuberosum subsp. andigenum;Solanum x juzepczukii;Solanum chaucha;Solanum x curtilobum;Solanum japonense;Solanum septemlobum;Solanum rostratum;Tubocapsicum anomalum;Solanum sisymbriifolium;Solanum aculeatissimum;Solanum arcanum;Solanum chmielewskii;Solanum corneliomulleri;Solanum huaylasense;Solanum aridum;Solanum laciniatum;Solanum mariae;Solanum mortonii;Solanum trachycyphum;Solanum turneroides;Solanum valdiviense;Solanum velardei;Solanum remyanum;Solanum riparium;Solanum rubicaule;Solanum talarense;Solanum ternatum;Solanum nitidum;Solanum paposanum;Solanum pinnatum;Solanum plowmanii;Solanum crotonoides;Solanum cucullatum;Solanum humectophilum;Solanum iltisii;Solanum buesii;Solanum candolleanum;Solanum chrysotrichum;Solanum capsicoides;Solanum caripense;Solanum clivorum;Solanum alphonsei;Solanum angustifidum;Solanum iopetalum;Solanum mochiquense;Solanum deflexicarpum;Solanum actaeibotrys;Solanum albidum;Solanum aligerum;Solanum barbulatum;Solanum boliviense;Solanum brachyantherum;Solanum bradei;Solanum anomalostemon;Solanum okadae;Solanum raphanifolium;Solanum tuberosum x Solanum microdontum;Solanum oplocense x Solanum tuberosum;Solanum chiquidenum;Solanum commersonii x Solanum andigenum;Solanum gracilifrons;Solanum infundibuliforme;Solanum piurae;Solanum gandarillasii;Solanum tarnii x Solanum tuberosum;Solanum hybrid cultivar;Solanum tacnaense;Solanum tarapatanum;Solanum pseudocapsicum;Solanum torvum;Solanum huancabambense;Solanum anamatophilum;Solanum wittmackii;Solanum dolichocremastrum;Solanum neocardenasii;Solanum trifidum;Solanum neorossii;Solanum lesteri;Solanum morelliforme;Solanum tarnii;Solanum ehrenbergii
2021	NC_008115	71271	Eucalyptus globulus subsp. globulus	Myrtaceae	3931	family	Eucalyptus globulus subsp. globulus;Eucalyptus grandis;Eucalyptus melliodora;Eucalyptus polybractea;Eucalyptus cladocalyx;Eucalyptus nitens;Eucalyptus aromaphloia;Eucalyptus saligna;Eucalyptus camaldulensis;Eucalyptus deglupta;Eucalyptus spathulata;Eucalyptus torquata;Eucalyptus diversicolor;Eucalyptus salmonophloia;Eucalyptus microcorys;Eucalyptus guilfoylei;Eucalyptus erythrocorys;Corymbia maculata;Corymbia eximia;Corymbia tessellaris;Angophora floribunda;Angophora costata;Allosyncarpia ternata;Stockwellia quadrifida;Corymbia henryi;Corymbia torelliana;Heteropyxis natalensis;Syzygium forrestii;Eucalyptus smithii;Syzygium cumini;Eucalyptus dumosa;Eucalyptus aenea;Eucalyptus albens;Eucalyptus albopurpurea;Eucalyptus behriana;Eucalyptus cajuputea;Eucalyptus castrensis;Eucalyptus fasciculosa;Eucalyptus filiformis;Eucalyptus hawkeri;Eucalyptus largiflorens;Eucalyptus microcarpa;Eucalyptus odorata;Eucalyptus populnea;Eucalyptus porosa;Eucalyptus silvestris;Eucalyptus viridis;Eucalyptus walshii;Eucalyptus wimmerensis;Eucalyptus woollsiana;Eucalyptus yarriambiack;Lophostemon confertus;Backhousia citriodora;Xanthostemon chrysanthus;Syzygium suberosum;Syzygium bamagense;Syzygium caryophyllatum
910	NC_008155	39946	Oryza sativa Indica Group	Oryza	4527	genus	Oryza sativa Japonica Group;Oryza sativa f. spontanea;Oryza sativa Indica Group;Oryza meridionalis;Oryza rufipogon;Oryza glaberrima;Oryza australiensis;Oryza barthii;Oryza glumipatula;Oryza longistaminata;Oryza officinalis;Oryza punctata;Oryza minuta;Oryza sativa;Oryza rhizomatis;Oryza eichingeri;Oryza alta;Oryza grandiglumis;Oryza latifolia;Oryza longiglumis;Oryza ridleyi;Oryza meyeriana;Oryza coarctata;Oryza neocaledonica;Oryza schlechteri;Oryza malampuzhaensis
392	NC_008235	43335	Populus alba	Populus	3689	genus	Populus alba;Populus tremula;Populus tremula x Populus alba;Populus qiongdaoensis;Populus adenopoda;Populus davidiana;Populus rotundifolia;Populus lasiocarpa;Populus nigra;Populus tomentosa;Populus hopeiensis;Populus davidiana x Populus alba var. pyramidalis;Populus afghanica;Populus alba x Populus glandulosa;Populus glandulosa;Populus wulianensis
